,GLD,TLT,XLE,XLF,XLK,XLP,XLV
2013-07-09,0.12908942684723987,0.2447469580206775,0.051646598545380035,0.12528724251728077,0.15790428685501365,0.19594186319996132,0.09538362401444686
2013-08-07,0.11470221394972499,0.2249848224065131,0.05613311813258095,0.13188861188035145,0.16669525227093934,0.2014627937378026,0.10413318762208758
2013-09-06,0.11222264948214823,0.22788948065423262,0.058080710075209534,0.1291351593165103,0.17085383114629019,0.19992558368155078,0.10189258564405834
2013-10-07,0.09251851514885988,0.21973532358218684,0.06271199907728778,0.13733211246271193,0.18110424754473775,0.2038817833146152,0.1027160188696006
2013-11-05,0.08532974381104104,0.22003197369403485,0.06702154244106896,0.13434194138785885,0.18875313300748406,0.20059884192247512,0.1039228237360371
2013-12-05,0.07798952069523143,0.19921331653725546,0.07187989908934904,0.13623325371023284,0.20073498138361398,0.20651915637709728,0.10742987220721996
2014-01-07,0.06690796516613445,0.1866472623771568,0.0786328520567093,0.1337636034947842,0.21315321679706853,0.2112955803612988,0.10959951974684794
2014-02-06,0.0695254707170712,0.19889090888403502,0.07661795916866686,0.13190667525658548,0.21661389401004308,0.2050335871376719,0.1014115048259265
2014-03-10,0.0679980252749749,0.19773292755997485,0.08065767752273707,0.13472028584241322,0.2186723166596233,0.20157137607698242,0.09864739106329425
2014-04-08,0.06732069473304823,0.2044116162847131,0.08068604871754932,0.137240884280092,0.208534304276755,0.2087322714082526,0.0930741802995897
2014-05-08,0.0866524897387635,0.21110852016448894,0.15172464043323855,0.13946160100015595,0.11924298441394823,0.13468890701167616,0.15712085723772864
2014-06-09,0.09078231861888517,0.21599070335353557,0.15026244889511886,0.13845036691500417,0.10929015935680665,0.13646655636508584,0.15875744649556373
2014-07-09,0.10093686806395887,0.22950398775559863,0.14052769065763376,0.14026883485707353,0.10056811670527048,0.13797267588927276,0.15022182607119194
2014-08-07,0.10766367469935718,0.2517117678179303,0.12594387792116138,0.14344450273959772,0.09475715989825174,0.12677547824792773,0.14970353867577393
2014-09-08,0.11030882419467834,0.2518103651616102,0.12085471355574505,0.14719568426222437,0.09510143431565295,0.12842043074159584,0.1463085477684932
2014-10-07,0.14746592298450367,0.2630551269377815,0.1011798898783911,0.14444802351493094,0.18015806476689025,0.10652507667851405,0.0571678952389885
2014-11-05,0.1699963974179312,0.2845732451178076,0.07930408263259804,0.1442096970265065,0.16490941142645227,0.1065250911076595,0.05048207527104501
2014-12-05,0.1544152670916678,0.3418511878029319,0.12547764760905997,0.08300540209201099,0.09070413438208358,0.13963119115901898,0.06491516986322683
2015-01-07,0.17462583277945845,0.33754670268956,0.11138730781615327,0.08084169960692111,0.08528904152901404,0.14565500427809563,0.06465441130079753
2015-02-06,0.17527590448001484,0.33336387537438655,0.10890850975449608,0.0826589322284303,0.08553434054208374,0.1470311925684133,0.06722724505217532
2015-03-10,0.1782148867406353,0.3023878190891515,0.11078667312774446,0.09229293449912186,0.09116724211248138,0.15372826874851614,0.07142217568234932
2015-04-09,0.19027227936497015,0.29099284008469317,0.10809297438329744,0.09253574707375549,0.09404356113670494,0.14860876805561538,0.07545382990096343
2015-05-08,0.18476029440958314,0.27702974903088273,0.10963047008390833,0.09890043417644999,0.09692428580287053,0.15227343644876543,0.08048133004753988
2015-06-09,0.1916948289606668,0.25998943703891003,0.11283486022406648,0.10164953848008237,0.09677232227230939,0.15402404296597327,0.08303497005799165
2015-07-09,0.20588940394123328,0.2590538385139002,0.12159737110123318,0.09478719514695196,0.09326765203560548,0.14441047792740982,0.08099406133366607
2015-08-07,0.21087540718480227,0.2544197869845026,0.12044806450131826,0.09829209892091106,0.09214657493950876,0.14634909573546367,0.07746897173349335
2015-09-08,0.2333754370915204,0.2412009204368258,0.05529010108973824,0.06771424913777883,0.061367164260597004,0.22065375586981525,0.12039837211372448
2015-10-07,0.2534857246350178,0.2590545910026442,0.052735828887903596,0.1447646287828087,0.13328446828654394,0.10341162471370878,0.053263133691372956
2015-11-05,0.24729114420994874,0.2525293426835456,0.054017930666809176,0.14686502582755612,0.13761903898398242,0.10554405067142127,0.05613346695673666
2015-12-07,0.2830995910245502,0.23815878962333104,0.05887256087649715,0.13353779881253264,0.12679705829870458,0.1038914630533895,0.055642738310994866
2016-01-07,0.2920731186910552,0.24207265942005082,0.058913907707302614,0.12543746697124303,0.12360638877962403,0.10080234295673729,0.05709411547398704
2016-02-08,0.3083618724470163,0.254150313314206,0.053748412678228094,0.11467204528409507,0.10747843803952474,0.10412655197075879,0.05746236626617105
2016-03-09,0.295414405104025,0.28381327906151904,0.04796148980451575,0.10645437397587672,0.11096657129730637,0.10113751119590048,0.0542523695608566
2016-04-08,0.278568323405337,0.29858520522315546,0.04564844329144663,0.11050881119465288,0.11615688800890318,0.09963728323344838,0.05089504564305649
2016-05-09,0.2750356068640735,0.30842849357955865,0.04300086314215445,0.10764143716981317,0.11753509531110765,0.09681987702801562,0.05153862690527691
2016-06-08,0.25468302152637334,0.33193348104395026,0.041445140925838946,0.10781677260260765,0.12074568278860805,0.09311123414063181,0.05026466697198996
2016-07-08,0.2298011018343623,0.35418217540696617,0.040287856423943634,0.10653221022042567,0.12590304707149697,0.09388868828140057,0.04940492076140471
2016-08-08,0.2680985645117212,0.36341146650289907,0.07608760085431181,0.049817630465920214,0.060676921623937306,0.11753211038449368,0.06437570565671653
2016-09-07,0.23426486961371998,0.3509788111136004,0.08032800877812357,0.053173156856242125,0.07145920957798542,0.13675848993674217,0.07303745412358632
2016-10-06,0.23421863268093898,0.3398673897335283,0.07515963093156147,0.054175633228721355,0.07405533987400238,0.13752957117196438,0.08499380237928326
2016-11-04,0.2322532111143158,0.33457388464155097,0.07654947055916958,0.05523942685462909,0.07545448621276579,0.1404108564684417,0.08551866414912705
2016-12-06,0.22128899694225604,0.3328126860142906,0.08478569477338985,0.055543633243903615,0.08277399033628248,0.13779005445971096,0.08500494423016643
2017-01-06,0.1716931188785465,0.2569547375894231,0.031524545910245054,0.0583855816073868,0.08007189321715084,0.31409555673892364,0.08727456605832401
2017-02-07,0.15876113223626298,0.21928125281334834,0.04583833059059817,0.06131029527893391,0.11229447847529159,0.2987705019910283,0.10374400861453674
2017-03-09,0.1723831778432323,0.20032425515200736,0.047336811698064495,0.07154623790031336,0.1229670592278476,0.2758283006980236,0.10961415748051132
2017-04-07,0.18450812856449408,0.18860073231983546,0.047919952168453794,0.06745138696909854,0.12638297308645285,0.2678398123010082,0.11729701459065704
2017-05-09,0.1854114746689266,0.18210327460742964,0.05378122627588832,0.061048256502262206,0.12511210065095715,0.2701718146610655,0.12237185263347058
2017-06-08,0.18930833645697778,0.1711842122405381,0.0528819244961142,0.05906587769142061,0.12151809983179913,0.2810864385701047,0.12495511071304552
2017-07-10,0.13726601272138395,0.13975775638217008,0.076189310681164,0.07442988152133308,0.13276491622485934,0.25965422464809623,0.17993789782099331
2017-08-08,0.20101537430003252,0.183051492228551,0.04939371007158724,0.07332727330179127,0.2003283871624138,0.16752628590041804,0.1253574770352061
2017-09-07,0.2089839422458175,0.16334602713020638,0.0639042553078968,0.06845307247897515,0.13472397687016532,0.23998048964268506,0.12060823632425376
2017-10-06,0.13182802889920353,0.12944324791173273,0.0899673682975543,0.06564519415367041,0.11867929287544128,0.28782146767627814,0.1766154001861196
2017-11-06,0.12682029217847907,0.12593041000007615,0.0909678866564165,0.06573541787782763,0.11753691943013617,0.27738583517050475,0.1956232386865597
2017-12-06,0.16506644485443597,0.21426705128282975,0.05801171751170129,0.058091144350189715,0.18103287503230092,0.1792128610224487,0.14431790594609362
2018-01-08,0.17070809745166662,0.17050646410916115,0.06817298815616309,0.07280244581397162,0.10118567699233014,0.2707397983720609,0.14588452910464644
2018-02-07,0.2477389152647284,0.24789399196618414,0.1033989642781931,0.06104812143381817,0.07713438818977966,0.1548411150252288,0.10794450384206775
2018-03-09,0.28236643783296184,0.2677029071910982,0.10282485543256815,0.05860301657890203,0.0625583137146452,0.13526418867154452,0.0906802805782801
2018-04-10,0.3107363720138804,0.3051230669895187,0.10163898326617878,0.04894299432187338,0.04815664380287505,0.11247572713646405,0.07292621246920987
2018-05-09,0.32641445362591726,0.3066054629506623,0.09704966989236237,0.05282334525012561,0.04397365685608415,0.10489849523663902,0.06823491618820929
2018-06-08,0.3442291632921898,0.29303696153488873,0.09429441624330308,0.05220697758422752,0.04564222471593579,0.10314090300735779,0.06744935362209732
2018-07-10,0.34464099715797136,0.28991394866313547,0.09105454682983803,0.05481226368242181,0.04729214664141271,0.10372657432500987,0.06855952270021073
2018-08-08,0.34816096136751024,0.2858108433765449,0.08722792815057638,0.05660285558213864,0.04668864104821206,0.10621228409034816,0.0692964863846698
2018-09-07,0.2667814216071342,0.28846570416043266,0.09303718430761704,0.06970982930557083,0.06231004636171481,0.12622967818382372,0.0934661360737068
2018-10-08,0.2807028975196309,0.2790806552417137,0.05639031757480075,0.06510816485472713,0.057936609078617904,0.17247753578028263,0.0883038199502271
2018-11-06,0.28614500332599374,0.2998653544223639,0.05322864485748261,0.06294143292195911,0.04578464993946376,0.174441588738329,0.07759332579440788
2018-12-07,0.2951945939704173,0.31184406727494257,0.04790468476107195,0.058516330333819914,0.03657325372006224,0.183453270768572,0.06651379917111402
2019-01-09,0.3065152612196209,0.3319209123750041,0.044385987088673,0.05666547311644249,0.030395138055950656,0.17433492129920522,0.05578230684510361
2019-02-08,0.2981297355115016,0.3335327874690281,0.046269225682090895,0.05997573567080028,0.028676054042176585,0.177541746104953,0.05587471551944952
2019-03-12,0.28933528099416217,0.33426156903209225,0.04359512044716252,0.0601427910728022,0.0322685911359367,0.17783903638862417,0.06255761092921998
2019-04-10,0.3508676367413031,0.35449560979782585,0.026055470221814633,0.03848181425073495,0.02002544709751781,0.1702149718995412,0.03985904999126238
2019-05-10,0.329048980490919,0.36279848142101406,0.02391442775752359,0.035418036092275056,0.019694531218830344,0.19281438160125816,0.03631116141817966
2019-06-11,0.31982490427813853,0.38223603911389686,0.023798941237035024,0.035245658188295205,0.017920912296719087,0.18502921405826436,0.03594433082765108
2019-07-11,0.28691023871867827,0.38918946237288277,0.026664716758029,0.03930731741343043,0.020130727631248062,0.19742798479680562,0.04036955230892604
2019-08-09,0.258350544474207,0.40339863290317524,0.027621700178291846,0.03957292078406461,0.020976141642054153,0.20735540645905515,0.04272465355915199
2019-09-10,0.2621584111892449,0.37525882469033234,0.02838150073391514,0.03868742219941294,0.021215812056116057,0.23107411107629958,0.04322391805467929
2019-10-09,0.2549694392783577,0.3720879722669068,0.027877182787907497,0.03905539724013105,0.02191457199165077,0.24014320164908332,0.04395223478596286
2019-11-07,0.32129892084005335,0.36727481017081104,0.09819208593284326,0.04179818704589544,0.027007100578103724,0.08955563249679999,0.054873262935493244
2019-12-09,0.29182685140474374,0.3701991397811058,0.11872080245381737,0.04445562340834323,0.030182337740883435,0.08803045002178228,0.056584795189323966
2020-01-09,0.21982981788889722,0.23242312934298576,0.0433050480083419,0.06237405261877505,0.04972399652610914,0.3009778759564565,0.09136607965843446
2020-02-10,0.21744998727695866,0.21890934995981687,0.041795491157234195,0.0609538005975584,0.04972340732476436,0.3210689028122265,0.09009906087144107
2020-03-11,0.39050415389437293,0.2964695856567574,0.06550454626919504,0.03907985542477774,0.038203830357470964,0.09848930782187688,0.07174872057554903
2020-04-09,0.4249186640792874,0.25458667523931827,0.046674640819090576,0.03530512626328751,0.059722802368200094,0.07784320820630208,0.10094888302451399
2020-05-11,0.3594859289707673,0.22211760931676566,0.02820654084612203,0.045154702757889346,0.05110046753784464,0.20476519454836678,0.08916955602224419
2020-06-10,0.35087011142166463,0.22165941766497835,0.026604155543061777,0.042679701605687334,0.05412614359041755,0.21173047517048535,0.09232999500370502
2020-07-10,0.3622792146306218,0.21188678253772483,0.024293327950020815,0.03875435118984319,0.055082249193343244,0.21562372442736868,0.0920803500710775
2020-08-10,0.35828736540354883,0.21161389272367112,0.022982190392401087,0.037448481890875816,0.05567802531367564,0.22037475659536995,0.09361528768045756
2020-09-09,0.33466979574540673,0.2325370298464559,0.023199221501800472,0.03820389246530402,0.05489397450785238,0.22196407651867325,0.0945320094145072
2020-10-08,0.3319104838086244,0.23736032491326559,0.021989934879604833,0.036600589764537964,0.12262300910262247,0.13578950469859585,0.11372615283274896
2020-11-06,0.32897115963708984,0.2434145919183615,0.021364991247584786,0.0356372078321849,0.12171085720417261,0.13652355449759368,0.11237763766301269
2020-12-08,0.3125554894364461,0.2501015490600707,0.019170084909181276,0.03439436338395453,0.12608414632852727,0.1406051655086084,0.11708920137321172
2021-01-08,0.30676329138835573,0.2544444364945085,0.018887160907348828,0.034023867036317906,0.12635744024440618,0.141732492487195,0.11779131144186787
2021-02-09,0.2946529331766978,0.2620826149652468,0.018509618055811947,0.03369912138776491,0.12841362468096512,0.14274900276488403,0.11989308496862941
2021-03-11,0.27744648150520024,0.2695758065097782,0.01975165859279083,0.03468094982340664,0.12834418709076517,0.14656089112726706,0.12364002535079187
2021-04-12,0.3445704073395271,0.2278862953120364,0.021581067606954198,0.05215109585909302,0.06766018342724027,0.16678949984763283,0.11936145060751605
2021-05-11,0.29596380140784334,0.34989286058899616,0.011240464880941093,0.02714326157707791,0.09829584509129323,0.12847958901971632,0.08898417743413196
2021-06-10,0.3122870792368929,0.22950835794344993,0.023302564808798318,0.06708338369850894,0.06657310452533732,0.17879281725917837,0.12245269252783422
2021-07-12,0.26468753167244746,0.22263843695315946,0.025344847585138473,0.08191022925013748,0.0714509378416159,0.19268501860143547,0.14128299809606573
2021-08-10,0.269690967077343,0.22513982079436873,0.02793554246638829,0.07666941211210143,0.07170124916687848,0.1893679801622327,0.13949502822068735
2021-09-09,0.2816597597148858,0.19680213334069574,0.023284887339075765,0.07642075958870262,0.08076269635171829,0.1964007870908821,0.14466897657403965
2021-10-08,0.2770034400002378,0.19168563148360365,0.02481720539497683,0.07356565325168204,0.0836426113870205,0.1994660306186045,0.14981942786387467
2021-11-08,0.25196428588622977,0.1798310800510377,0.025545020753391063,0.07238878149858459,0.09091483068467883,0.2088689228353371,0.17048707829074095
2021-12-08,0.2535035926820196,0.20122084562513998,0.04128477652407149,0.0748246947478194,0.07674602254146799,0.18932596548568817,0.16309410239379338
2022-01-07,0.26237330261111214,0.20322188085811674,0.0453699627675348,0.06912664738449593,0.06164957386461201,0.19490563948836814,0.1633529930257602
2022-02-08,0.2775064279628253,0.20454736998786743,0.051449414118280905,0.07045967010696488,0.05103140991840501,0.19622968047934844,0.14877602742630802
2022-03-10,0.28720492347240995,0.20639282412490587,0.05626775298446203,0.06740704135592483,0.05227721636883419,0.18542353761871075,0.14502670407475238
2022-04-08,0.2455060955217822,0.1953835463404277,0.028527331147873907,0.05810725892662754,0.041741400099816604,0.316568605971492,0.11416576199197997
2022-05-10,0.1519743542166477,0.2381329999475282,0.03080921407063632,0.11112050472364604,0.04177664132797428,0.14697726658296353,0.27920901913060403
2022-06-09,0.34195508679221415,0.21071091189351726,0.06418471928464198,0.07164572944505034,0.043185482213559466,0.14826099041368587,0.12005707995733096
2022-07-12,0.3662482865226964,0.19485394163032776,0.055101694210931404,0.07610086718033883,0.041427910975158036,0.1513990835181423,0.11486821596240522
2022-08-10,0.3745993479167151,0.19116014830896905,0.05574707809313755,0.07643149937199067,0.03972831417184381,0.15140928257766767,0.11092432955967632
2022-09-09,0.38762129333226336,0.1876487172506611,0.057881417990708686,0.06615405179281225,0.04103779729711427,0.13980104127036927,0.11985568106607107
2022-10-10,0.17996998804585812,0.23733021371621424,0.030119566284620813,0.05685827083619446,0.03476164190523651,0.1994988196959522,0.2614614995159237
2022-11-08,0.18412837051413947,0.24200013418502422,0.031420401530680236,0.054824228609518404,0.03318749948365595,0.1934655663955217,0.26097379928146
2022-12-08,0.21108014436568107,0.21944016677620723,0.038481964256815306,0.07246551496165633,0.0826247358007637,0.25430983286549685,0.1215976409733797
2023-01-10,0.18919358331225317,0.22404205030169616,0.03558312464516748,0.13884727488354087,0.035099068157261874,0.11829637281812388,0.25893852588195676
2023-02-09,0.18545961363716956,0.2188799187602141,0.0363810780136386,0.14075613416126737,0.035824205162156356,0.11808884406914415,0.2646102061964099
2023-03-13,0.19067768915646185,0.20643384355166638,0.034380695691993694,0.14798138940548547,0.03657206631685626,0.12049944691953073,0.2634548689580056
2023-04-12,0.27940662317276854,0.15833896066943348,0.07536935820127397,0.09152446729105158,0.05470501921907149,0.17876923078840007,0.16188634065800084
2023-05-11,0.3617362296501353,0.18874102954911148,0.07068845247046535,0.06695233339493735,0.04236697596990515,0.13794424755666804,0.1315707314087773
2023-06-12,0.3445151233938103,0.1889557959625325,0.06879155944501693,0.06721477349568736,0.04314948705079963,0.16006332086746988,0.1273099397846834
2023-07-13,0.33137302003124103,0.18724906949550232,0.07785920121949688,0.06729311279305426,0.04368950814204271,0.160707645169129,0.1318284431495338
2023-08-11,0.3260037380943097,0.18008297102316065,0.0804588833867191,0.0708696803423375,0.04526547547599052,0.16056479147456304,0.13675446020291965
2023-09-12,0.3203382254676477,0.17727158777148108,0.08124223562445378,0.07237216823699771,0.044832267011670764,0.16116709528760828,0.14277642060014087
2023-10-11,0.30475316462336327,0.1754676945261527,0.09318892218086759,0.07190218925171053,0.043532190204475844,0.16122446557512507,0.14993137363830503
2023-11-09,0.2870668696308074,0.15600720667576753,0.09202071598064576,0.07828702131970157,0.04897219576144836,0.1763618234215435,0.16128416721008587
2023-12-11,0.28246092144175483,0.13102668955045518,0.039522729962021254,0.08170968903496148,0.11710505938567206,0.1815112604434896,0.1666636501816456
2024-01-11,0.27796188295295793,0.1299689364579994,0.040985076443857446,0.08218941753423833,0.1266372584931833,0.1773813905841255,0.1648760375336381
2024-02-12,0.27869670330474794,0.12350759224699298,0.042466315462659714,0.0829781026251205,0.1280939964285403,0.17796782788119828,0.16628946205074033
2024-03-13,0.2670358126115995,0.12840080795062023,0.04174824862252862,0.08738668854978221,0.12352624122735048,0.18025784462291644,0.1716443564152027
2024-04-12,0.24708714340582455,0.11925996791972629,0.09668735668036213,0.11814069176514119,0.06400840292357188,0.18118476167988917,0.17363167562548482
2024-05-13,0.23559620035235834,0.08977050432384678,0.060613950413929814,0.1372080637657463,0.0652182937872022,0.22357135391223001,0.18802163344468656
2024-06-12,0.21122564032861152,0.12028285360734568,0.10384742020981626,0.13800274119837566,0.0660735933738499,0.18009929560914048,0.1804684556728605
2024-07-15,0.17728136765420158,0.1125938891722418,0.13726100343416864,0.1435381567491012,0.0647466859866653,0.17706934117311057,0.18750955583051093
2024-08-13,0.21336026208487097,0.09947179958586101,0.07112693845089789,0.14166915758135282,0.05169140610955284,0.24417038689550197,0.17851004929196254
2024-09-12,0.15280428008372668,0.10419839950213629,0.0918777098938876,0.13206023625831387,0.07502881297137252,0.19602917006366172,0.24800139122690132
2024-10-11,0.19884698244714333,0.11517173238953324,0.06927123591272469,0.13689208114132434,0.04172280494901278,0.27319396650475875,0.16490119665550285
2024-11-11,0.19088995383120264,0.12427676827913925,0.07607943168036319,0.12767601561700653,0.040269196136502206,0.27090125227278644,0.16990738218299978
2024-12-11,0.1341898024139861,0.14290009800480458,0.0815333214629944,0.1355611175962619,0.08469086955671222,0.22627047291510802,0.19485431805013279
