,GLD,TLT,XLE,XLF,XLK,XLP,XLV
2020-12-02,0.20169005800804046,0.3482165472375817,-0.0005636437585420778,0.10363755298464536,0.043118835691146176,0.15850479148285154,0.14539585835427685
2021-01-04,0.19584778666033736,0.3574599164585403,-0.003334471990078153,0.1022852678928527,0.042806331081720654,0.1604350956494897,0.14450007424713743
2021-02-03,0.19747233909631734,0.43985671708799334,0.025552498545377587,0.08990230570734938,-0.0022281841556838194,0.13706765950480487,0.11237666421384129
2021-03-05,0.17779633469366363,0.36082348978438483,0.0033298756070330275,0.11014346023310335,0.01998320811178488,0.17332394116225097,0.15459969040777927
2021-04-06,0.20822847759986535,0.3596836821751452,0.007403796256465799,0.0950196343274848,0.01109498761021958,0.18448539855798088,0.13408402347283838
2021-05-05,0.17141690685885425,0.33485813169727896,0.004698324156081603,0.1246828559137298,0.02860327565940289,0.17542392490400027,0.1603165808106522
2021-06-04,0.1969999886785211,0.35564272162395694,0.005985858641219397,0.11370985405307227,0.009330362303640928,0.17374635118552886,0.1445848635140606
2021-07-06,0.15923581706645273,0.3099661794527899,0.017568397626975027,0.1458901380164088,0.03159795771231149,0.1849918066139649,0.15074970351109707
2021-08-04,0.18256896184366506,0.32232735961392994,0.02467386877514577,0.13246270011126873,0.010412942729993357,0.18350931948595245,0.1440448474400447
2021-09-02,0.1904682898146704,0.32293750767376733,0.022911702744320712,0.13162825987394644,0.008528791706167134,0.1828919865182168,0.14063346166891116
2021-10-04,0.18544800970496822,0.27832191310812077,0.03015470107492063,0.13206389118254844,0.03786427504498539,0.186353186867529,0.14979402301692749
2021-11-02,0.1776699889745441,0.2667962574445634,0.03512553512254067,0.1238509515185678,0.051150032327748035,0.1812026076003069,0.16420462701172903
2021-12-02,0.16361952786649642,0.2576682780588628,0.03924603317880097,0.13043261383305654,0.05179303037427747,0.18323963237589141,0.1740008843126144
2022-01-03,0.17479402784342013,0.2647766150355208,0.0446953674540473,0.11937432441585284,0.04808715142389325,0.1796347549106325,0.16863775891663324
2022-02-02,0.17475410742148278,0.2585302307828331,0.05145275249979475,0.12316952246487745,0.04110790072042878,0.17984801261549443,0.1711374734950887
2022-03-04,0.1849888008436653,0.24393316776750557,0.056088959927732954,0.11524977715903274,0.04977987622590742,0.17814201805846155,0.17181740001769444
2022-04-04,0.19103250008289707,0.23523981692397528,0.07210308778621598,0.10656055742549536,0.04888366709164701,0.17994448763071827,0.166235883059051
2022-05-04,0.22929851597538425,0.2386319183542271,0.06058784514751948,0.10246205667967305,0.04398009174426561,0.17257872734014265,0.15246084475878796
2022-06-03,0.24185959733591064,0.23433951010814183,0.06314569501644639,0.10213317914008727,0.03898330603021894,0.16830980809547053,0.15122890427372443
2022-07-06,0.2663744567345939,0.24794854251491502,0.05613431478824198,0.11134990790922937,0.021326670235197815,0.15971754634301344,0.13714856147480844
2022-08-04,0.26323886727026086,0.22537404270601685,0.06214758282187738,0.09904097433417142,0.022984135530961704,0.182738986806761,0.14447541052995072
2022-09-02,0.26598656116804364,0.22653421230635457,0.07564022948844824,0.08520187774880869,0.02297940710539432,0.1781882430998552,0.14546946908309527
2022-10-04,0.2908579714328383,0.2187377329792867,0.053994525992401655,0.09428801226435676,0.004694047369912394,0.19096819672215284,0.14645951323905135
2022-11-02,0.3001893283872342,0.2475614773511291,0.05561004462622985,0.08415553692828041,-0.002779396557006479,0.16533110212622215,0.1499319071379108
2022-12-02,0.295480617791629,0.21723831880461847,0.06802449610627856,0.07747116996731691,-0.03199641903004767,0.20975273055266727,0.1640290858075374
2023-01-04,0.3051834498203359,0.23106082129706512,0.03892922094046341,0.09550051207767792,-0.03609588965647608,0.2006357486415461,0.16478613687938762
2023-02-03,0.301468282436673,0.21842185626832325,0.05188214297051397,0.08015243784908935,-0.04403534547494279,0.21749537312449008,0.17461525282585322
2023-03-07,0.30925103117325975,0.23606953655429047,0.05278278781230077,0.08090342947600898,-0.05211396383868702,0.208319517736397,0.1647876610864302
2023-04-05,0.29665023250550454,0.22651523299882942,0.06502394250755161,0.06902345369653211,-0.05671734253986443,0.22953251630168794,0.16997196452975882
2023-05-05,0.2843262074928745,0.2251344715127864,0.06876517701622531,0.09332464749630806,-0.042571517860165456,0.2031062669137959,0.16791474742817522
2023-06-06,0.267344611012859,0.22221170399662402,0.07407653484446605,0.08645539652546755,-0.032645055943609266,0.21530476800773862,0.16725204155645398
2023-07-07,0.25532704035769627,0.2084256445583085,0.08404701862311004,0.07224553020176928,-0.024219154831554027,0.22768900352142743,0.1764849175692426
2023-08-07,0.24846972738827972,0.20686786870636942,0.06893848289691745,0.09355332606041794,-0.01033427064059868,0.2117254311888159,0.18077943439979832
2023-09-06,0.252299296066298,0.19406568153388756,0.07871137780086143,0.0829749437416031,-0.005541559564573683,0.2207311866370263,0.17675907378489736
2023-10-05,0.24787675921166552,0.1727420103595393,0.08887806823748065,0.10060544038529012,0.018642606428181958,0.19659150188716554,0.1746636134906768
2023-11-03,0.22654005140937536,0.15249163043978234,0.08479408555922043,0.10488934180049102,0.03340666727274495,0.2092923096097607,0.18858591390862525
2023-12-05,0.2288747782741492,0.14352212382031732,0.07510172608481497,0.1098950033593978,0.073504164679058,0.19623161311455511,0.17287059066770763
